int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,string,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int
3517,0,5,3,0,8,8,0,8,8,0,36,25975,0,0,0,"+8 au score de hâte et +10 à la pénétration des sorts",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40106,0,0,0,0
3518,0,5,0,0,20,0,0,20,0,0,4,0,0,0,0,"+20 Force",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40111,0,0,0,0
3519,0,5,0,0,20,0,0,20,0,0,3,0,0,0,0,"+20 Agilité",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40112,0,0,0,0
3520,0,5,0,0,23,0,0,23,0,0,45,0,0,0,0,"+23 à la puissance des sorts",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40113,0,0,0,0
3521,0,5,0,0,40,0,0,40,0,0,38,0,0,0,0,"+40 à la puissance d'attaque",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40114,0,0,0,0
3522,0,5,0,0,20,0,0,20,0,0,13,0,0,0,0,"+20 au score d'esquive",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40115,0,0,0,0
3523,0,5,0,0,20,0,0,20,0,0,14,0,0,0,0,"+20 au score de parade",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40116,0,0,0,0
3524,0,5,0,0,20,0,0,20,0,0,37,0,0,0,0,"+20 au score d'expertise",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40118,0,0,0,0
3525,0,5,0,0,20,0,0,20,0,0,44,0,0,0,0,"+20 au score de pénétration d'armure",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40117,0,0,0,0
3526,0,5,0,0,20,0,0,20,0,0,5,0,0,0,0,"+20 Intelligence",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40123,0,0,0,0
3527,0,5,0,0,20,0,0,20,0,0,32,0,0,0,0,"+20 au score de coup critique",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40124,0,0,0,0
3528,0,5,0,0,20,0,0,20,0,0,31,0,0,0,0,"+20 au score de toucher",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40125,0,0,0,0
3529,0,5,0,0,20,0,0,20,0,0,12,0,0,0,0,"+20 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40126,0,0,0,0
3530,0,5,0,0,20,0,0,20,0,0,35,0,0,0,0,"+20 au score de résilience",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40127,0,0,0,0
3531,0,5,0,0,20,0,0,20,0,0,36,0,0,0,0,"+20 au score de hâte",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40128,0,0,0,0
3532,0,5,0,0,30,0,0,30,0,0,7,0,0,0,0,"+30 Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40119,0,0,0,0
3533,0,5,0,0,20,0,0,20,0,0,6,0,0,0,0,"+20 Esprit",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40120,0,0,0,0
3534,0,5,0,0,10,0,0,10,0,0,43,0,0,0,0,"+10 points de mana toutes les 5 secondes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40121,0,0,0,0
3535,0,3,0,0,20,0,0,20,0,0,28799,0,0,0,0,"+25 à la pénétration des sorts",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40122,0,0,0,0
3536,0,5,5,0,10,15,0,10,15,0,4,7,0,0,0,"+10 Force et +15 à l'Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40129,0,0,0,0
3537,0,5,5,0,10,15,0,10,15,0,3,7,0,0,0,"+10 à l'Agilité et +15 à l'Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40130,0,0,0,0
3538,0,5,5,0,12,15,0,12,15,0,45,7,0,0,0,"+12 à la puissance des sorts et +15 à l'Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40132,0,0,0,0
3539,0,5,5,0,20,15,0,20,15,0,38,7,0,0,0,"+20 à la puissance d'attaque et +15 à l'Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40136,0,0,0,0
3540,0,5,5,0,10,15,0,10,15,0,13,7,0,0,0,"+10 au score d'esquive et +15 à l'Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40138,0,0,0,0
3541,0,5,5,0,10,15,0,10,15,0,14,7,0,0,0,"+10 au score de parade et +15 à l'Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40139,0,0,0,0
3542,0,5,5,0,10,15,0,10,15,0,37,7,0,0,0,"+10 au score d'expertise et +15 à l'Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40141,0,0,0,0
3543,0,5,5,0,10,15,0,10,15,0,44,7,0,0,0,"+10 au score de pénétration d'armure et +15 à l'Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40140,0,0,0,0
3544,0,5,5,0,10,5,0,10,5,0,3,43,0,0,0,"+10 à l'Agilité et +5 points de mana toutes les 5 secondes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40131,0,0,0,0
3545,0,5,5,0,12,10,0,12,10,0,45,6,0,0,0,"+12 à la puissance des sorts et +10 à l'Esprit",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40133,0,0,0,0
3546,0,5,5,0,12,5,0,12,5,0,45,43,0,0,0,"+12 à la puissance des sorts et +5 points de mana toutes les 5 secondes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40134,0,0,0,0
3547,0,5,5,0,20,5,0,20,5,0,38,43,0,0,0,"+20 à la puissance d'attaque et +5 points de mana toutes les 5 secondes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40137,0,0,0,0
3548,0,5,3,0,12,10,0,12,10,0,45,28680,0,0,0,"+12 à la puissance des sorts et +13 à la pénétration des sorts",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40135,0,0,0,0
3549,0,5,5,0,10,10,0,10,10,0,4,32,0,0,0,"+10 Force et +10 au score de coup critique",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40142,0,0,0,0
3550,0,5,5,0,10,10,0,10,10,0,4,31,0,0,0,"+10 Force et +10 au score de toucher",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40143,0,0,0,0
3551,0,5,5,0,10,10,0,10,10,0,4,12,0,0,0,"+10 Force et +10 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40144,0,0,0,0
3552,0,5,5,0,10,10,0,10,10,0,4,35,0,0,0,"+10 Force et +10 au score de résilience",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40145,0,0,0,0
3553,0,5,5,0,10,10,0,10,10,0,4,36,0,0,0,"+10 Force et +10 au score de hâte",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40146,0,0,0,0
3554,0,5,5,0,10,10,0,10,10,0,3,32,0,0,0,"+10 à l'Agilité et +10 au score de coup critique",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40147,0,0,0,0
3555,0,5,5,0,10,10,0,10,10,0,3,31,0,0,0,"+10 à l'Agilité et +10 au score de toucher",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40148,0,0,0,0
3556,0,5,5,0,10,10,0,10,10,0,3,35,0,0,0,"+10 à l'Agilité et +10 au score de résilience",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40149,0,0,0,0
3557,0,5,5,0,10,10,0,10,10,0,3,36,0,0,0,"+10 à l'Agilité et +10 au score de hâte",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40150,0,0,0,0
3558,0,5,5,0,12,10,0,12,10,0,45,5,0,0,0,"+12 à la puissance des sorts et +10 à l'Intelligence",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40151,0,0,0,0
3559,0,5,5,0,12,10,0,12,10,0,45,32,0,0,0,"+12 à la puissance des sorts et +10 au score de coup critique",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40152,0,0,0,0
3560,0,5,5,0,12,10,0,12,10,0,45,31,0,0,0,"+12 à la puissance des sorts et +10 au score de toucher",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40153,0,0,0,0
3561,0,5,5,0,12,10,0,12,10,0,45,35,0,0,0,"+12 à la puissance des sorts et +10 au score de résilience",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40154,0,0,0,0
3563,0,5,5,0,12,10,0,12,10,0,45,36,0,0,0,"+12 à la puissance des sorts et +10 au score de hâte",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40155,0,0,0,0
3564,0,5,5,0,20,10,0,20,10,0,38,32,0,0,0,"+20 à la puissance d'attaque et +10 au score de coup critique",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40156,0,0,0,0
3565,0,5,5,0,20,10,0,20,10,0,38,31,0,0,0,"+20 à la puissance d'attaque et +10 au score de toucher",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40157,0,0,0,0
3566,0,5,5,0,20,10,0,20,10,0,38,35,0,0,0,"+20 à la puissance d'attaque et +10 au score de résilience",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40158,0,0,0,0
3567,0,5,5,0,20,10,0,20,10,0,38,36,0,0,0,"+20 à la puissance d'attaque et +10 au score de hâte",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40159,0,0,0,0
3568,0,5,5,0,10,10,0,10,10,0,13,12,0,0,0,"+10 au score d'esquive et +10 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40160,0,0,0,0
3569,0,5,5,0,10,10,0,10,10,0,14,12,0,0,0,"+10 au score de parade et +10 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40161,0,0,0,0
3570,0,5,5,0,10,10,0,10,10,0,37,31,0,0,0,"+10 au score d'expertise et +10 au score de toucher",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40162,0,0,0,0
3571,0,5,5,0,10,10,0,10,10,0,37,12,0,0,0,"+10 au score d'expertise et +10 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40163,0,0,0,0
3572,0,5,5,0,10,15,0,10,15,0,5,7,0,0,0,"+10 Intelligence et +15 à l'Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40164,0,0,0,0
3573,0,5,5,0,10,15,0,10,15,0,32,7,0,0,0,"+10 au score de coup critique et +15 à l'Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40165,0,0,0,0
3574,0,5,5,0,10,15,0,10,15,0,31,7,0,0,0,"+10 au score de toucher et +15 à l'Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40166,0,0,0,0
3575,0,5,5,0,10,15,0,10,15,0,12,7,0,0,0,"+10 au score de défense et +15 à l'Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40167,0,0,0,0
3576,0,5,5,0,10,15,0,10,15,0,35,7,0,0,0,"+10 au score de résilience et +15 à l'Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40168,0,0,0,0
3577,0,5,5,0,10,15,0,10,15,0,36,7,0,0,0,"+10 au score de hâte et +15 à l'Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40169,0,0,0,0
3578,0,5,5,0,10,10,0,10,10,0,5,6,0,0,0,"+10 Intelligence et +10 à l'Esprit",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40170,0,0,0,0
3579,0,5,5,0,10,10,0,10,10,0,32,6,0,0,0,"+10 au score de coup critique et +10 à l'Esprit",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40171,0,0,0,0
3580,0,5,5,0,10,10,0,10,10,0,31,6,0,0,0,"+10 au score de toucher et +10 à l'Esprit",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40172,0,0,0,0
3581,0,5,5,0,10,10,0,10,10,0,35,6,0,0,0,"+10 au score de résilience et +10 à l'Esprit",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40173,0,0,0,0
3582,0,5,5,0,10,10,0,10,10,0,36,6,0,0,0,"+10 au score de hâte et +10 à l'Esprit",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40174,0,0,0,0
3583,0,5,5,0,10,5,0,10,5,0,5,43,0,0,0,"+10 Intelligence et +5 points de mana toutes les 5 secondes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40175,0,0,0,0
3584,0,5,5,0,10,5,0,10,5,0,32,43,0,0,0,"+10 au score de coup critique et +5 points de mana toutes les 5 secondes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40176,0,0,0,0
3585,0,5,5,0,10,5,0,10,5,0,31,43,0,0,0,"+10 au score de toucher et +5 points de mana toutes les 5 secondes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40177,0,0,0,0
3586,0,5,5,0,10,5,0,10,5,0,35,43,0,0,0,"+10 au score de résilience et +5 points de mana toutes les 5 secondes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40178,0,0,0,0
3587,0,5,5,0,10,5,0,10,5,0,36,43,0,0,0,"+10 au score de hâte et +5 points de mana toutes les 5 secondes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40179,0,0,0,0
3588,0,5,3,0,10,10,0,10,10,0,32,28680,0,0,0,"+10 au score de coup critique et +13 à la pénétration des sorts",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40180,0,0,0,0
3589,0,5,3,0,10,10,0,10,10,0,31,28680,0,0,0,"+10 au score de toucher et +13 à la pénétration des sorts",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40181,0,0,0,0
3590,0,5,3,0,10,10,0,10,10,0,36,28680,0,0,0,"+10 au score de hâte et +13 à la pénétration des sorts",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40182,0,0,0,0
3591,0,5,5,0,4,2,0,4,2,0,5,43,0,0,0,"Test +4 Intelligence et +2 points de mana toutes les 5 secondes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,40232,0,165,100,0
3592,0,3,0,0,0,0,0,0,0,0,54288,0,0,0,0,"+100 à la puissance des sorts contre les morts-vivants",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
3593,0,3,0,0,0,0,0,0,0,0,54289,0,0,0,0,"+170 à la puissance d'attaque contre les morts-vivants",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
3594,0,3,3,0,0,0,0,0,0,0,54448,43588,0,0,0,"Rune de Brise-épée",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,156,1,0,0,776,0,0
3595,0,3,3,0,0,0,0,0,0,0,54449,60209,0,0,0,"Rune de Brise-sort",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,161,1,0,0,776,0,0
3596,0,5,0,0,5,0,0,5,0,0,45,0,0,0,0,"+5 à la puissance des sorts",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
3597,0,3,0,0,0,0,0,0,0,0,54718,0,0,0,0,"Pierre de feu magistrale",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,0,0,0
3599,0,7,0,0,0,0,0,0,0,0,54735,0,0,0,0,"Générateur personnel de pulsation électromagnétique",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,202,350,0
3600,0,5,0,0,6,0,0,6,0,0,35,0,0,0,0,"+6 au score de résilience",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
3601,0,7,0,0,0,0,0,0,0,0,67890,30645,0,0,0,"Ceinture à fragmentation",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,202,350,0
3602,0,5,0,0,7,0,0,7,0,0,45,0,0,0,0,"+7 à la puissance des sorts",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
3603,0,7,0,0,0,0,0,0,0,0,54757,0,0,0,0,"Pyrofusée à montage manuel",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,202,400,0
3604,0,7,0,0,0,1,0,0,1,0,54758,0,0,0,0,"Accélérateurs hyper-stimulants",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,202,400,0
3605,0,7,5,0,0,23,0,0,23,0,55001,3,0,0,0,"Doublure en toile de lin",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,202,350,0
3606,0,7,5,0,0,24,0,0,24,0,55004,32,31,0,0,"+24 au score de coup critique",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,202,400,0
3607,0,5,0,0,40,0,0,40,0,0,29,0,0,0,0,"+40 au score de hâte à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,0,0,70
3608,0,5,0,0,40,0,0,40,0,0,20,0,0,0,0,"+40 au score de coup critique à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,0,0,70
3609,0,3,0,0,0,0,0,0,0,0,55146,0,0,0,0,"Pierre de feu inférieure",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,0,0,0
3610,0,3,0,0,0,0,0,0,0,0,55147,0,0,0,0,"Pierre de feu",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,0,0,0
3611,0,3,0,0,0,0,0,0,0,0,55148,0,0,0,0,"Pierre de feu supérieure",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,0,0,0
3612,0,3,0,0,0,0,0,0,0,0,55149,0,0,0,0,"Pierre de feu majeure",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,0,0,0
3613,0,3,1,0,0,0,0,0,0,0,55150,55157,0,0,0,"Pierre de feu gangrenée",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,0,0,0
3614,0,3,0,0,0,0,0,0,0,0,55151,0,0,0,0,"Pierre de feu grandiose",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,0,0,0
3615,0,3,0,0,0,0,0,0,0,0,55172,17809,0,0,0,"Pierre de sort",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,0,0,0
3616,0,3,0,0,0,0,0,0,0,0,55176,17809,0,0,0,"Pierre de sort supérieure",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,0,0,0
3617,0,3,0,0,0,0,0,0,0,0,55180,17809,0,0,0,"Pierre de sort majeure",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,0,0,0
3618,0,3,0,0,0,0,0,0,0,0,55189,17809,0,0,0,"Pierre de sort magistrale",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,0,0,0
3619,0,3,0,0,0,0,0,0,0,0,55191,17809,0,0,0,"Pierre de sort démoniaque",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,0,0,0
3620,0,3,0,0,0,0,0,0,0,0,55195,17809,0,0,0,"Pierre de sort grandiose",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,1,0,0,0,0,0
3621,0,5,3,0,21,0,0,21,0,0,32,44797,0,0,0,"+21 au score de coup critique et dégâts des critiques augmentés de 3%",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41285,142,0,0,0
3622,0,5,3,0,25,0,0,25,0,0,32,11818,0,0,0,"+25 au score de coup critique et 1% au renvoi des sorts",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41307,143,0,0,0
3623,0,5,3,0,25,0,0,25,0,0,45,55275,0,0,0,"+25 à la puissance des sorts et +2% à l'Intelligence",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41333,144,0,0,0
3624,0,5,3,0,21,0,0,21,0,0,32,55378,0,0,0,"+21 au score de coup critique et durée de Ralentir et Immobiliser réduite de 10%",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41335,145,0,0,0
3625,0,5,3,0,42,0,0,42,0,0,38,23990,0,0,0,"+42 à la puissance d'attaque et légère augmentation de la vitesse de course",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41339,150,0,0,0
3626,0,5,3,0,25,0,0,25,0,0,45,32842,0,0,0,"+25 à la puissance des sorts et menace réduite de 2%",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41395,141,0,0,0
3627,0,5,3,0,21,0,0,21,0,0,5,55381,0,0,0,"+21 à l'Intelligence et une chance de rendre du mana lors des incantations",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41401,147,0,0,0
3628,0,5,3,0,21,0,0,21,0,0,3,39957,0,0,0,"+21 à l'Agilité & dégâts des critiques augmentés de 3%",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41398,149,0,0,0
3630,0,5,3,0,21,0,0,21,0,0,12,32844,0,0,0,"+21 au score de défense et une chance de rendre des points de vie au toucher",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
3631,0,5,3,0,21,0,0,21,0,0,12,55283,0,0,0,"+21 au score de défense et +5% à la valeur de blocage du bouclier",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41396,146,0,0,0
3632,0,5,3,0,25,0,0,25,0,0,45,23990,0,0,0,"+25 à la puissance des sorts et augmentation de la Vitesse de course mineure",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41375,192,0,0,0
3633,0,5,3,0,11,0,0,11,0,0,43,55256,0,0,0,"+11 points de mana toutes les 5 secondes et effets de soin critiques augmentés de 3%",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41376,161,0,0,0
3634,0,5,3,0,32,0,0,32,0,0,7,55345,0,0,0,"+32 Endurance et réduit les dégâts des sorts reçus de 2%",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41377,154,0,0,0
3635,0,5,3,0,25,0,0,25,0,0,45,55366,0,0,0,"+25 à la puissance des sorts et durée de Silence réduite de 10%",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41378,155,0,0,0
3636,0,5,3,0,21,0,0,21,0,0,32,55357,0,0,0,"+21 au score de coup critique et durée de Peur réduite de 10%",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41379,156,0,0,0
3637,0,5,3,0,32,0,0,32,0,0,7,55344,0,0,0,"+32 Endurance et augmente de 2% la valeur d'armure des objets",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41380,152,0,0,0
3638,0,5,3,0,42,0,0,42,0,0,38,55358,0,0,0,"+42 à la puissance d'attaque et durée de Etourdir réduite de 10%",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41381,158,0,0,0
3639,0,5,3,0,25,0,0,25,0,0,45,55358,0,0,0,"+25 à la puissance des sort et durée de Etourdir réduite de 10%",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41382,159,0,0,0
3640,0,5,3,0,42,0,0,42,0,0,38,61356,0,0,0,"+42 à la puissance d'attaque et régénère parfois vos points de vie quand critique",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41385,157,0,0,0
3641,0,5,3,0,21,0,0,21,0,0,32,55337,0,0,0,"+21 au score de coup critique et +2% aux points de mana",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41389,153,0,0,0
3642,0,5,3,0,32,0,0,32,0,0,7,55358,0,0,0,"+32 Endurance et durée de Etourdir réduite de 10%",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41397,148,0,0,0
3643,0,3,0,0,16,0,0,16,0,0,55380,39958,0,0,0,"Chance d'augmenter la vitesse d'attaque en mêlée/à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41400,151,0,0,0
3644,0,5,0,0,14,0,0,14,0,0,3,0,0,0,0,"+14 Agilité",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41434,0,0,0,0
3646,0,5,0,0,14,0,0,14,0,0,13,0,0,0,0,"+14 au score d'esquive",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41439,0,0,0,0
3647,0,5,0,0,14,0,0,14,0,0,37,0,0,0,0,"+14 au score d'expertise",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41437,0,0,0,0
3648,0,5,0,0,14,0,0,14,0,0,14,0,0,0,0,"+14 au score de parade",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41435,0,0,0,0
3649,0,5,0,0,14,0,0,14,0,0,4,0,0,0,0,"+14 Force",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41432,0,0,0,0
3650,0,5,0,0,16,0,0,16,0,0,45,0,0,0,0,"+16 à la puissance des sorts",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41438,0,0,0,0
3651,0,5,0,0,28,0,0,28,0,0,38,0,0,0,0,"+28 à la puissance d'attaque",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41433,0,0,0,0
3652,0,5,0,0,14,0,0,14,0,0,44,0,0,0,0,"+14 au score de pénétration d'armure",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41436,0,0,0,0
3653,0,5,0,0,14,0,0,14,0,0,6,0,0,0,0,"+14 Esprit",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41442,0,0,0,0
3654,0,5,0,0,7,0,0,7,0,0,43,0,0,0,0,"+7 points de mana toutes les 5 secondes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41440,0,0,0,0
3655,0,5,0,0,21,0,0,21,0,0,7,0,0,0,0,"+21 Endurance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41441,0,0,0,0
3656,0,3,0,0,14,0,0,14,0,0,33491,0,0,0,0,"+18 à la pénétration des sorts",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41443,0,0,0,0
3657,0,5,0,0,14,0,0,14,0,0,32,0,0,0,0,"+14 au score de coup critique",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41448,0,0,0,0
3658,0,5,0,0,14,0,0,14,0,0,12,0,0,0,0,"+14 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41449,0,0,0,0
3659,0,5,0,0,14,0,0,14,0,0,36,0,0,0,0,"+14 au score de hâte",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41446,0,0,0,0
3660,0,5,0,0,14,0,0,14,0,0,31,0,0,0,0,"+14 au score de toucher",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41447,0,0,0,0
3661,0,5,0,0,14,0,0,14,0,0,5,0,0,0,0,"+14 Intelligence",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41444,0,0,0,0
3662,0,5,0,0,14,0,0,14,0,0,35,0,0,0,0,"+14 au score de résilience",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,41445,0,0,0,0
